Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested,Hour,Delay_Flag,Refund_Flag,Delivery_Tier,Order_Segment,Hour_Bucket,Sentiment,Feedback_Theme,Sentiment_Score
ORD081992,CUST7258,JioMart,05:29.5,56,Dairy,327,Delivery person was rude.,2,Yes,Yes,5,1,1,Very Late,Medium,Off-Peak,Negative,Staff,-1
ORD081993,CUST7438,JioMart,56:29.5,39,Dairy,501,Items missing from order.,2,No,Yes,56,0,1,Slow,High,Off-Peak,Negative,Order Accuracy,-1
ORD081994,CUST4551,Swiggy Instamart,43:29.5,22,Beverages,807,"Horrible experience, never ordering again.",1,No,Yes,43,0,1,On-Time,High,Off-Peak,Negative,Overall,-1
ORD081995,CUST4018,JioMart,43:29.5,17,Dairy,600,Excellent experience!,5,No,No,43,0,0,Express,High,Off-Peak,Positive,Overall,1
ORD081996,CUST8134,Swiggy Instamart,04:29.5,31,Snacks,90,"Not fresh, disappointed.",2,No,Yes,4,0,1,On-Time,Low,Off-Peak,Negative,Product Quality,-1
ORD081997,CUST8050,JioMart,37:29.5,23,Grocery,1474,Items missing from order.,2,No,Yes,37,0,1,On-Time,Premium,Off-Peak,Negative,Order Accuracy,-1
ORD081998,CUST4657,Swiggy Instamart,00:29.5,29,Fruits & Vegetables,678,"Horrible experience, never ordering again.",1,No,Yes,0,0,1,On-Time,High,Off-Peak,Negative,Overall,-1
ORD081999,CUST2319,Blinkit,22:29.5,35,Grocery,438,Good quality products.,4,No,No,22,0,0,On-Time,Medium,Evening,Positive,Product Quality,1
ORD082000,CUST9403,Blinkit,54:29.5,19,Dairy,674,Very satisfied with the service.,5,No,No,54,0,0,Express,High,Off-Peak,Positive,Overall,1
ORD082001,CUST9894,JioMart,41:29.5,31,Dairy,441,Packaging could be better.,3,No,No,41,0,0,On-Time,Medium,Off-Peak,Neutral,Packaging,0
ORD082002,CUST3222,Blinkit,17:29.5,17,Personal Care,270,Delivery person was rude.,2,No,Yes,17,0,1,Express,Medium,Off-Peak,Negative,Staff,-1
ORD082003,CUST8210,Swiggy Instamart,35:29.5,20,Personal Care,192,"Very late delivery, not happy.",2,No,Yes,35,0,1,Express,Low,Off-Peak,Negative,Speed,-1
ORD082004,CUST9248,Swiggy Instamart,20:29.5,30,Grocery,711,Items missing from order.,2,No,Yes,20,0,1,On-Time,High,Evening,Negative,Order Accuracy,-1
ORD082005,CUST8530,Blinkit,13:29.5,31,Grocery,1136,Excellent experience!,5,No,No,13,0,0,On-Time,Premium,Lunch,Positive,Overall,1
ORD082006,CUST7261,Blinkit,23:29.5,36,Beverages,329,"Fast delivery, great service!",5,No,No,23,0,0,Slow,Medium,Off-Peak,Positive,Speed,1
ORD082007,CUST9897,Blinkit,32:29.5,31,Grocery,782,"Very late delivery, not happy.",2,No,Yes,32,0,1,On-Time,High,Off-Peak,Negative,Speed,-1
ORD082008,CUST3448,JioMart,59:29.5,43,Fruits & Vegetables,500,Excellent experience!,5,Yes,No,59,1,0,Slow,Medium,Off-Peak,Positive,Overall,1
ORD082009,CUST5796,Swiggy Instamart,06:29.5,32,Personal Care,1394,"Not fresh, disappointed.",2,No,Yes,6,0,1,On-Time,Premium,Off-Peak,Negative,Product Quality,-1
ORD082010,CUST7069,JioMart,57:29.5,46,Dairy,597,Delivery person was rude.,2,Yes,Yes,57,1,1,Slow,High,Off-Peak,Negative,Staff,-1
ORD082011,CUST9514,JioMart,10:29.5,16,Dairy,100,"Horrible experience, never ordering again.",1,No,Yes,10,0,1,Express,Low,Morning,Negative,Overall,-1
ORD082012,CUST5963,Swiggy Instamart,45:29.5,30,Snacks,430,"Fast delivery, great service!",5,No,No,45,0,0,On-Time,Medium,Off-Peak,Positive,Speed,1
ORD082013,CUST9295,Swiggy Instamart,08:29.5,35,Fruits & Vegetables,156,"Horrible experience, never ordering again.",1,No,Yes,8,0,1,On-Time,Low,Morning,Negative,Overall,-1
ORD082014,CUST6221,Swiggy Instamart,28:29.5,19,Dairy,463,"Fast delivery, great service!",5,No,No,28,0,0,Express,Medium,Off-Peak,Positive,Speed,1
ORD082015,CUST2413,JioMart,55:29.5,27,Snacks,108,Good quality products.,4,No,No,55,0,0,On-Time,Low,Off-Peak,Positive,Product Quality,1
ORD082016,CUST7454,Swiggy Instamart,46:29.5,27,Fruits & Vegetables,408,Delivery person was rude.,2,No,Yes,46,0,1,On-Time,Medium,Off-Peak,Negative,Staff,-1
ORD082017,CUST8049,Blinkit,08:29.5,25,Grocery,347,"Fast delivery, great service!",5,No,No,8,0,0,On-Time,Medium,Morning,Positive,Speed,1
ORD082018,CUST3985,Swiggy Instamart,10:29.5,37,Dairy,219,"Fast delivery, great service!",5,No,No,10,0,0,Slow,Medium,Morning,Positive,Speed,1
ORD082019,CUST7981,JioMart,16:29.5,33,Grocery,862,Good quality products.,4,No,No,16,0,0,On-Time,High,Off-Peak,Positive,Product Quality,1
ORD082020,CUST4652,Blinkit,11:29.5,34,Beverages,602,"Not fresh, disappointed.",2,No,Yes,11,0,1,On-Time,High,Off-Peak,Negative,Product Quality,-1
ORD082021,CUST6625,Blinkit,11:29.5,25,Snacks,338,Quick and reliable!,5,No,No,11,0,0,On-Time,Medium,Off-Peak,Positive,Speed,1
ORD082022,CUST8204,JioMart,04:29.5,34,Personal Care,280,"Horrible experience, never ordering again.",1,No,Yes,4,0,1,On-Time,Medium,Off-Peak,Negative,Overall,-1
ORD082023,CUST6302,JioMart,07:29.5,17,Beverages,303,Wrong item delivered.,1,No,Yes,7,0,1,Express,Medium,Morning,Negative,Order Accuracy,-1
ORD082024,CUST5855,Swiggy Instamart,02:29.5,29,Grocery,944,Wrong item delivered.,1,No,Yes,2,0,1,On-Time,High,Off-Peak,Negative,Order Accuracy,-1
ORD082025,CUST9358,Blinkit,26:29.5,36,Snacks,301,Packaging could be better.,3,No,No,26,0,0,Slow,Medium,Off-Peak,Neutral,Packaging,0
ORD082026,CUST5805,Swiggy Instamart,26:29.5,25,Fruits & Vegetables,583,"Horrible experience, never ordering again.",1,No,Yes,26,0,1,On-Time,High,Off-Peak,Negative,Overall,-1
ORD082027,CUST6407,Blinkit,28:29.5,26,Grocery,1249,Quick and reliable!,5,No,No,28,0,0,On-Time,Premium,Off-Peak,Positive,Speed,1
ORD082028,CUST3834,JioMart,43:29.5,22,Dairy,121,"Easy to order, loved it!",5,No,No,43,0,0,On-Time,Low,Off-Peak,Positive,App/UX,1
ORD082029,CUST5907,Blinkit,05:29.5,24,Dairy,258,Excellent experience!,5,No,No,5,0,0,On-Time,Medium,Off-Peak,Positive,Overall,1
ORD082030,CUST1498,Blinkit,38:29.5,37,Fruits & Vegetables,344,Items missing from order.,2,No,Yes,38,0,1,Slow,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD082031,CUST6670,Blinkit,20:29.5,13,Grocery,285,"Easy to order, loved it!",5,No,No,20,0,0,Express,Medium,Evening,Positive,App/UX,1
ORD082032,CUST5352,Swiggy Instamart,02:29.5,33,Dairy,740,Good quality products.,4,No,No,2,0,0,On-Time,High,Off-Peak,Positive,Product Quality,1
ORD082033,CUST2841,Blinkit,22:29.5,28,Grocery,1147,Packaging could be better.,3,No,No,22,0,0,On-Time,Premium,Evening,Neutral,Packaging,0
ORD082034,CUST7767,Swiggy Instamart,07:29.5,25,Fruits & Vegetables,175,"Horrible experience, never ordering again.",1,No,Yes,7,0,1,On-Time,Low,Morning,Negative,Overall,-1
ORD082035,CUST9773,Blinkit,10:29.5,33,Grocery,1068,Quick and reliable!,5,No,No,10,0,0,On-Time,Premium,Morning,Positive,Speed,1
ORD082036,CUST4228,Swiggy Instamart,04:29.5,19,Beverages,378,Good quality products.,4,No,No,4,0,0,Express,Medium,Off-Peak,Positive,Product Quality,1
ORD082037,CUST4265,Swiggy Instamart,40:29.5,32,Personal Care,737,"Not fresh, disappointed.",2,No,Yes,40,0,1,On-Time,High,Off-Peak,Negative,Product Quality,-1
ORD082038,CUST2969,Blinkit,58:29.5,25,Personal Care,1447,Packaging could be better.,3,No,No,58,0,0,On-Time,Premium,Off-Peak,Neutral,Packaging,0
ORD082039,CUST5345,JioMart,44:29.5,22,Dairy,154,"Not fresh, disappointed.",2,No,Yes,44,0,1,On-Time,Low,Off-Peak,Negative,Product Quality,-1
ORD082040,CUST3912,JioMart,05:29.5,28,Fruits & Vegetables,200,"Fast delivery, great service!",5,No,No,5,0,0,On-Time,Low,Off-Peak,Positive,Speed,1
ORD082041,CUST2872,Blinkit,12:29.5,35,Personal Care,1311,Good quality products.,4,No,No,12,0,0,On-Time,Premium,Lunch,Positive,Product Quality,1
ORD082042,CUST6046,Blinkit,25:29.5,32,Grocery,1423,Delivery person was rude.,2,No,Yes,25,0,1,On-Time,Premium,Off-Peak,Negative,Staff,-1
ORD082043,CUST8657,JioMart,26:29.5,26,Dairy,631,"Fast delivery, great service!",5,No,No,26,0,0,On-Time,High,Off-Peak,Positive,Speed,1
ORD082044,CUST3919,Swiggy Instamart,50:29.5,27,Dairy,222,"Easy to order, loved it!",5,No,No,50,0,0,On-Time,Medium,Off-Peak,Positive,App/UX,1
ORD082045,CUST4889,JioMart,54:29.5,21,Grocery,1403,"Not fresh, disappointed.",2,No,Yes,54,0,1,On-Time,Premium,Off-Peak,Negative,Product Quality,-1
ORD082046,CUST9480,JioMart,26:29.5,25,Dairy,150,Wrong item delivered.,1,No,Yes,26,0,1,On-Time,Low,Off-Peak,Negative,Order Accuracy,-1
ORD082047,CUST1529,JioMart,46:29.5,26,Dairy,397,Items missing from order.,2,No,Yes,46,0,1,On-Time,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD082048,CUST4116,Swiggy Instamart,19:29.5,17,Snacks,282,"Very late delivery, not happy.",2,No,Yes,19,0,1,Express,Medium,Evening,Negative,Speed,-1
ORD082049,CUST3576,JioMart,23:29.5,7,Snacks,354,"Very late delivery, not happy.",2,No,Yes,23,0,1,Express,Medium,Off-Peak,Negative,Speed,-1
ORD082050,CUST8380,Blinkit,46:29.5,19,Beverages,410,Excellent experience!,5,No,No,46,0,0,Express,Medium,Off-Peak,Positive,Overall,1
ORD082051,CUST1810,Blinkit,18:29.5,38,Personal Care,1936,"Not fresh, disappointed.",2,No,Yes,18,0,1,Slow,Premium,Evening,Negative,Product Quality,-1
ORD082052,CUST6341,Swiggy Instamart,06:29.5,37,Snacks,440,Packaging could be better.,3,No,No,6,0,0,Slow,Medium,Off-Peak,Neutral,Packaging,0
ORD082053,CUST6440,Blinkit,35:29.5,41,Snacks,157,"Easy to order, loved it!",5,Yes,No,35,1,0,Slow,Low,Off-Peak,Positive,App/UX,1
ORD082054,CUST5896,Swiggy Instamart,18:29.5,30,Fruits & Vegetables,566,Excellent experience!,5,No,No,18,0,0,On-Time,High,Evening,Positive,Overall,1
ORD082055,CUST5566,JioMart,08:29.5,36,Dairy,226,Quick and reliable!,5,No,No,8,0,0,Slow,Medium,Morning,Positive,Speed,1
ORD082056,CUST1139,JioMart,32:29.5,29,Beverages,182,"Horrible experience, never ordering again.",1,No,Yes,32,0,1,On-Time,Low,Off-Peak,Negative,Overall,-1
ORD082057,CUST3768,Blinkit,03:29.5,6,Snacks,176,"Easy to order, loved it!",5,No,No,3,0,0,Express,Low,Off-Peak,Positive,App/UX,1
ORD082058,CUST8939,Blinkit,20:29.5,36,Fruits & Vegetables,693,Delivery person was rude.,2,No,Yes,20,0,1,Slow,High,Evening,Negative,Staff,-1
ORD082059,CUST5846,JioMart,12:29.5,17,Snacks,467,Quick and reliable!,5,No,No,12,0,0,Express,Medium,Lunch,Positive,Speed,1
ORD082060,CUST2530,JioMart,53:29.5,21,Dairy,695,Items missing from order.,2,No,Yes,53,0,1,On-Time,High,Off-Peak,Negative,Order Accuracy,-1
ORD082061,CUST3839,Blinkit,19:29.5,44,Dairy,731,"Easy to order, loved it!",5,Yes,No,19,1,0,Slow,High,Evening,Positive,App/UX,1
ORD082062,CUST5096,Swiggy Instamart,50:29.5,15,Beverages,180,Quick and reliable!,5,No,No,50,0,0,Express,Low,Off-Peak,Positive,Speed,1
ORD082063,CUST4666,Swiggy Instamart,44:29.5,10,Snacks,151,Excellent experience!,5,No,No,44,0,0,Express,Low,Off-Peak,Positive,Overall,1
ORD082064,CUST3553,Swiggy Instamart,51:29.5,40,Fruits & Vegetables,156,Very satisfied with the service.,5,No,No,51,0,0,Slow,Low,Off-Peak,Positive,Overall,1
ORD082065,CUST1097,Blinkit,49:29.5,10,Personal Care,675,Very satisfied with the service.,5,No,No,49,0,0,Express,High,Off-Peak,Positive,Overall,1
ORD082066,CUST6438,Swiggy Instamart,33:29.5,5,Dairy,584,Quick and reliable!,5,No,No,33,0,0,Express,High,Off-Peak,Positive,Speed,1
ORD082067,CUST9661,Swiggy Instamart,16:29.5,15,Beverages,286,"Horrible experience, never ordering again.",1,No,Yes,16,0,1,Express,Medium,Off-Peak,Negative,Overall,-1
ORD082068,CUST3609,JioMart,52:29.5,30,Beverages,634,"Fast delivery, great service!",5,No,No,52,0,0,On-Time,High,Off-Peak,Positive,Speed,1
ORD082069,CUST1480,JioMart,20:29.5,34,Grocery,1166,"Fast delivery, great service!",5,No,No,20,0,0,On-Time,Premium,Evening,Positive,Speed,1
ORD082070,CUST8806,JioMart,42:29.5,34,Dairy,549,Excellent experience!,5,No,No,42,0,0,On-Time,High,Off-Peak,Positive,Overall,1
ORD082071,CUST1250,JioMart,58:29.5,36,Beverages,126,Very satisfied with the service.,5,No,No,58,0,0,Slow,Low,Off-Peak,Positive,Overall,1
ORD082072,CUST5273,JioMart,46:29.5,24,Snacks,461,Excellent experience!,5,No,No,46,0,0,On-Time,Medium,Off-Peak,Positive,Overall,1
ORD082073,CUST3454,Blinkit,19:29.5,42,Grocery,840,"Easy to order, loved it!",5,Yes,No,19,1,0,Slow,High,Evening,Positive,App/UX,1
ORD082074,CUST7305,Swiggy Instamart,51:29.5,39,Fruits & Vegetables,145,Items missing from order.,2,No,Yes,51,0,1,Slow,Low,Off-Peak,Negative,Order Accuracy,-1
ORD082075,CUST8147,Swiggy Instamart,11:29.5,22,Dairy,557,"Horrible experience, never ordering again.",1,No,Yes,11,0,1,On-Time,High,Off-Peak,Negative,Overall,-1
ORD082076,CUST2582,Blinkit,10:29.5,29,Personal Care,1057,"Easy to order, loved it!",5,No,No,10,0,0,On-Time,Premium,Morning,Positive,App/UX,1
ORD082077,CUST5008,Swiggy Instamart,04:29.5,49,Grocery,332,Very satisfied with the service.,5,Yes,No,4,1,0,Slow,Medium,Off-Peak,Positive,Overall,1
ORD082078,CUST7215,Swiggy Instamart,25:29.5,33,Snacks,412,"Not fresh, disappointed.",2,No,Yes,25,0,1,On-Time,Medium,Off-Peak,Negative,Product Quality,-1
ORD082079,CUST8652,Swiggy Instamart,54:29.5,54,Fruits & Vegetables,459,Very satisfied with the service.,5,Yes,No,54,1,0,Very Late,Medium,Off-Peak,Positive,Overall,1
ORD082080,CUST7814,JioMart,54:29.5,6,Personal Care,1152,"Not fresh, disappointed.",2,No,Yes,54,0,1,Express,Premium,Off-Peak,Negative,Product Quality,-1
ORD082081,CUST4173,JioMart,08:29.5,23,Snacks,278,Very satisfied with the service.,5,No,No,8,0,0,On-Time,Medium,Morning,Positive,Overall,1
ORD082082,CUST6026,Blinkit,04:29.5,22,Dairy,345,Delivery person was rude.,2,No,Yes,4,0,1,On-Time,Medium,Off-Peak,Negative,Staff,-1
ORD082083,CUST9545,JioMart,35:29.5,17,Personal Care,1084,Items missing from order.,2,No,Yes,35,0,1,Express,Premium,Off-Peak,Negative,Order Accuracy,-1
ORD082084,CUST6931,Swiggy Instamart,23:29.5,18,Beverages,210,"Not fresh, disappointed.",2,No,Yes,23,0,1,Express,Medium,Off-Peak,Negative,Product Quality,-1
ORD082085,CUST3168,Blinkit,40:29.5,32,Grocery,1421,Quick and reliable!,5,No,No,40,0,0,On-Time,Premium,Off-Peak,Positive,Speed,1
ORD082086,CUST9815,Swiggy Instamart,08:29.5,24,Beverages,167,"Horrible experience, never ordering again.",1,No,Yes,8,0,1,On-Time,Low,Morning,Negative,Overall,-1
ORD082087,CUST6330,Swiggy Instamart,33:29.5,30,Snacks,336,Items missing from order.,2,No,Yes,33,0,1,On-Time,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD082088,CUST3398,Blinkit,17:29.5,22,Dairy,361,"Horrible experience, never ordering again.",1,No,Yes,17,0,1,On-Time,Medium,Off-Peak,Negative,Overall,-1
ORD082089,CUST6153,Swiggy Instamart,04:29.5,24,Personal Care,237,Delivery person was rude.,2,No,Yes,4,0,1,On-Time,Medium,Off-Peak,Negative,Staff,-1
ORD082090,CUST9413,Blinkit,00:29.5,5,Snacks,443,Good quality products.,4,No,No,0,0,0,Express,Medium,Off-Peak,Positive,Product Quality,1
ORD082091,CUST1117,Blinkit,46:29.5,38,Fruits & Vegetables,557,"Fast delivery, great service!",5,No,No,46,0,0,Slow,High,Off-Peak,Positive,Speed,1
ORD082092,CUST4401,Swiggy Instamart,35:29.5,46,Snacks,489,Delivery person was rude.,2,Yes,Yes,35,1,1,Slow,Medium,Off-Peak,Negative,Staff,-1
ORD082093,CUST2563,Swiggy Instamart,46:29.5,29,Snacks,407,Wrong item delivered.,1,No,Yes,46,0,1,On-Time,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD082094,CUST3451,Swiggy Instamart,58:29.5,32,Beverages,965,"Easy to order, loved it!",5,No,No,58,0,0,On-Time,High,Off-Peak,Positive,App/UX,1
ORD082095,CUST1420,Swiggy Instamart,34:29.5,19,Fruits & Vegetables,178,"Very late delivery, not happy.",2,No,Yes,34,0,1,Express,Low,Off-Peak,Negative,Speed,-1
ORD082096,CUST2802,Blinkit,56:29.5,10,Grocery,973,Wrong item delivered.,1,No,Yes,56,0,1,Express,High,Off-Peak,Negative,Order Accuracy,-1
ORD082097,CUST4719,JioMart,28:29.5,27,Fruits & Vegetables,491,"Easy to order, loved it!",5,No,No,28,0,0,On-Time,Medium,Off-Peak,Positive,App/UX,1
ORD082098,CUST3758,Swiggy Instamart,24:29.5,15,Dairy,252,Very satisfied with the service.,5,No,No,24,0,0,Express,Medium,Off-Peak,Positive,Overall,1
ORD082099,CUST8907,Blinkit,50:29.5,44,Personal Care,249,"Very late delivery, not happy.",2,Yes,Yes,50,1,1,Slow,Medium,Off-Peak,Negative,Speed,-1
ORD082100,CUST7514,JioMart,16:29.5,39,Personal Care,657,"Easy to order, loved it!",5,No,No,16,0,0,Slow,High,Off-Peak,Positive,App/UX,1
ORD082101,CUST9399,Blinkit,45:29.5,39,Snacks,425,Excellent experience!,5,No,No,45,0,0,Slow,Medium,Off-Peak,Positive,Overall,1
ORD082102,CUST6542,JioMart,02:29.5,19,Dairy,333,Packaging could be better.,3,No,No,2,0,0,Express,Medium,Off-Peak,Neutral,Packaging,0
ORD082103,CUST7038,JioMart,53:29.5,26,Grocery,830,Wrong item delivered.,1,No,Yes,53,0,1,On-Time,High,Off-Peak,Negative,Order Accuracy,-1
ORD082104,CUST7625,JioMart,28:29.5,43,Fruits & Vegetables,97,Wrong item delivered.,1,Yes,Yes,28,1,1,Slow,Low,Off-Peak,Negative,Order Accuracy,-1
ORD082105,CUST6279,Swiggy Instamart,54:29.5,22,Beverages,293,Packaging could be better.,3,No,No,54,0,0,On-Time,Medium,Off-Peak,Neutral,Packaging,0
ORD082106,CUST3573,JioMart,50:29.5,24,Snacks,402,Items missing from order.,2,No,Yes,50,0,1,On-Time,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD082107,CUST2265,JioMart,07:29.5,39,Fruits & Vegetables,106,"Fast delivery, great service!",5,No,No,7,0,0,Slow,Low,Morning,Positive,Speed,1
ORD082108,CUST2438,Blinkit,30:29.5,26,Snacks,53,"Fast delivery, great service!",5,No,No,30,0,0,On-Time,Low,Off-Peak,Positive,Speed,1
ORD082109,CUST8802,Swiggy Instamart,01:29.5,20,Dairy,335,"Easy to order, loved it!",5,No,No,1,0,0,Express,Medium,Off-Peak,Positive,App/UX,1
ORD082110,CUST9031,Blinkit,24:29.5,33,Snacks,279,Good quality products.,4,No,No,24,0,0,On-Time,Medium,Off-Peak,Positive,Product Quality,1
ORD082111,CUST1277,Swiggy Instamart,11:29.5,41,Grocery,531,Packaging could be better.,3,Yes,No,11,1,0,Slow,High,Off-Peak,Neutral,Packaging,0
ORD082112,CUST1184,Swiggy Instamart,29:29.5,34,Snacks,452,"Easy to order, loved it!",5,No,No,29,0,0,On-Time,Medium,Off-Peak,Positive,App/UX,1
ORD082113,CUST3742,Swiggy Instamart,36:29.5,36,Beverages,972,"Very late delivery, not happy.",2,No,Yes,36,0,1,Slow,High,Off-Peak,Negative,Speed,-1
ORD082114,CUST9200,JioMart,32:29.5,34,Fruits & Vegetables,428,Very satisfied with the service.,5,No,No,32,0,0,On-Time,Medium,Off-Peak,Positive,Overall,1
ORD082115,CUST2842,Swiggy Instamart,22:29.5,40,Grocery,478,"Horrible experience, never ordering again.",1,No,Yes,22,0,1,Slow,Medium,Evening,Negative,Overall,-1
ORD082116,CUST1896,Swiggy Instamart,50:29.5,40,Grocery,287,Quick and reliable!,5,No,No,50,0,0,Slow,Medium,Off-Peak,Positive,Speed,1
ORD082117,CUST6245,Swiggy Instamart,08:29.5,14,Snacks,208,Items missing from order.,2,No,Yes,8,0,1,Express,Medium,Morning,Negative,Order Accuracy,-1
ORD082118,CUST4474,Swiggy Instamart,28:29.5,30,Snacks,114,Good quality products.,4,No,No,28,0,0,On-Time,Low,Off-Peak,Positive,Product Quality,1
ORD082119,CUST1348,Blinkit,10:29.5,24,Grocery,1478,"Horrible experience, never ordering again.",1,No,Yes,10,0,1,On-Time,Premium,Morning,Negative,Overall,-1
ORD082120,CUST5029,JioMart,57:29.5,29,Beverages,595,Very satisfied with the service.,5,No,No,57,0,0,On-Time,High,Off-Peak,Positive,Overall,1
ORD082121,CUST1893,Swiggy Instamart,59:29.5,46,Beverages,692,Items missing from order.,2,Yes,Yes,59,1,1,Slow,High,Off-Peak,Negative,Order Accuracy,-1
ORD082122,CUST7188,JioMart,40:29.5,40,Fruits & Vegetables,437,Very satisfied with the service.,5,No,No,40,0,0,Slow,Medium,Off-Peak,Positive,Overall,1
ORD082123,CUST6108,JioMart,26:29.5,13,Snacks,80,Excellent experience!,5,No,No,26,0,0,Express,Low,Off-Peak,Positive,Overall,1
ORD082124,CUST3012,Swiggy Instamart,29:29.5,20,Fruits & Vegetables,486,Good quality products.,4,No,No,29,0,0,Express,Medium,Off-Peak,Positive,Product Quality,1
ORD082125,CUST7169,Swiggy Instamart,24:29.5,25,Personal Care,331,Very satisfied with the service.,5,No,No,24,0,0,On-Time,Medium,Off-Peak,Positive,Overall,1
ORD082126,CUST9182,JioMart,37:29.5,35,Snacks,108,"Fast delivery, great service!",5,No,No,37,0,0,On-Time,Low,Off-Peak,Positive,Speed,1
ORD082127,CUST1354,JioMart,44:29.5,34,Snacks,249,Excellent experience!,5,No,No,44,0,0,On-Time,Medium,Off-Peak,Positive,Overall,1
ORD082128,CUST3703,Blinkit,59:29.5,41,Dairy,701,Excellent experience!,5,Yes,No,59,1,0,Slow,High,Off-Peak,Positive,Overall,1
ORD082129,CUST2353,JioMart,55:29.5,38,Beverages,618,"Not fresh, disappointed.",2,No,Yes,55,0,1,Slow,High,Off-Peak,Negative,Product Quality,-1
ORD082130,CUST5939,Swiggy Instamart,29:29.5,20,Beverages,643,"Fast delivery, great service!",5,No,No,29,0,0,Express,High,Off-Peak,Positive,Speed,1
ORD082131,CUST4047,JioMart,55:29.5,25,Dairy,706,Excellent experience!,5,No,No,55,0,0,On-Time,High,Off-Peak,Positive,Overall,1
ORD082132,CUST1897,Swiggy Instamart,36:29.5,36,Dairy,133,"Fast delivery, great service!",5,No,No,36,0,0,Slow,Low,Off-Peak,Positive,Speed,1
ORD082133,CUST8657,Blinkit,42:29.5,37,Beverages,512,Very satisfied with the service.,5,No,No,42,0,0,Slow,High,Off-Peak,Positive,Overall,1
ORD082134,CUST9408,Swiggy Instamart,44:29.5,45,Personal Care,200,Items missing from order.,2,Yes,Yes,44,1,1,Slow,Low,Off-Peak,Negative,Order Accuracy,-1
ORD082135,CUST4082,Swiggy Instamart,35:29.5,56,Grocery,963,"Very late delivery, not happy.",2,Yes,Yes,35,1,1,Very Late,High,Off-Peak,Negative,Speed,-1
ORD082136,CUST5519,JioMart,39:29.5,31,Snacks,295,Good quality products.,4,No,No,39,0,0,On-Time,Medium,Off-Peak,Positive,Product Quality,1
ORD082137,CUST1017,JioMart,46:29.5,36,Snacks,235,Very satisfied with the service.,5,No,No,46,0,0,Slow,Medium,Off-Peak,Positive,Overall,1
ORD082138,CUST2646,Swiggy Instamart,22:29.5,46,Personal Care,1287,Excellent experience!,5,Yes,No,22,1,0,Slow,Premium,Evening,Positive,Overall,1
ORD082139,CUST1322,Blinkit,04:29.5,28,Dairy,314,Good quality products.,4,No,No,4,0,0,On-Time,Medium,Off-Peak,Positive,Product Quality,1
ORD082140,CUST8566,Swiggy Instamart,45:29.5,31,Beverages,632,"Not fresh, disappointed.",2,No,Yes,45,0,1,On-Time,High,Off-Peak,Negative,Product Quality,-1
ORD082141,CUST8522,Swiggy Instamart,26:29.5,16,Beverages,315,Packaging could be better.,3,No,No,26,0,0,Express,Medium,Off-Peak,Neutral,Packaging,0
ORD082142,CUST3180,Swiggy Instamart,56:29.5,36,Dairy,318,Delivery person was rude.,2,No,Yes,56,0,1,Slow,Medium,Off-Peak,Negative,Staff,-1
ORD082143,CUST6744,Swiggy Instamart,53:29.5,29,Fruits & Vegetables,649,Items missing from order.,2,No,Yes,53,0,1,On-Time,High,Off-Peak,Negative,Order Accuracy,-1
ORD082144,CUST1217,Blinkit,48:29.5,32,Grocery,594,Packaging could be better.,3,No,No,48,0,0,On-Time,High,Off-Peak,Neutral,Packaging,0
ORD082145,CUST3142,Swiggy Instamart,57:29.5,29,Fruits & Vegetables,357,Delivery person was rude.,2,No,Yes,57,0,1,On-Time,Medium,Off-Peak,Negative,Staff,-1
