Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested,Hour,Delay_Flag,Refund_Flag,Delivery_Tier,Order_Segment,Hour_Bucket
ORD096977,CUST9848,Swiggy Instamart,35:29.5,27,Personal Care,185,"Not fresh, disappointed.",2,No,Yes,35,0,1,On-Time,Low,Off-Peak
ORD096978,CUST2948,Swiggy Instamart,17:29.5,44,Grocery,1260,"Easy to order, loved it!",5,Yes,No,17,1,0,Slow,Premium,Off-Peak
ORD096979,CUST7246,JioMart,39:29.5,13,Fruits & Vegetables,351,"Horrible experience, never ordering again.",1,No,Yes,39,0,1,Express,Medium,Off-Peak
ORD096980,CUST4861,Blinkit,13:29.5,37,Personal Care,1996,"Fast delivery, great service!",5,No,No,13,0,0,Slow,Premium,Lunch
ORD096981,CUST5999,Swiggy Instamart,09:29.5,33,Beverages,463,"Not fresh, disappointed.",2,No,Yes,9,0,1,On-Time,Medium,Morning
ORD096982,CUST9207,Swiggy Instamart,46:29.5,41,Dairy,373,Wrong item delivered.,1,Yes,Yes,46,1,1,Slow,Medium,Off-Peak
ORD096983,CUST5798,Blinkit,03:29.5,35,Beverages,857,"Easy to order, loved it!",5,No,No,3,0,0,On-Time,High,Off-Peak
ORD096984,CUST3767,Swiggy Instamart,29:29.5,47,Dairy,195,Packaging could be better.,3,Yes,No,29,1,0,Slow,Low,Off-Peak
ORD096985,CUST7831,Blinkit,44:29.5,20,Fruits & Vegetables,321,"Not fresh, disappointed.",2,No,Yes,44,0,1,Express,Medium,Off-Peak
ORD096986,CUST3980,JioMart,16:29.5,36,Snacks,193,"Fast delivery, great service!",5,No,No,16,0,0,Slow,Low,Off-Peak
ORD096987,CUST7102,Blinkit,42:29.5,36,Grocery,1310,Quick and reliable!,5,No,No,42,0,0,Slow,Premium,Off-Peak
ORD096988,CUST1332,Swiggy Instamart,33:29.5,24,Snacks,57,"Not fresh, disappointed.",2,No,Yes,33,0,1,On-Time,Low,Off-Peak
ORD096989,CUST5793,Blinkit,03:29.5,28,Personal Care,1217,Items missing from order.,2,No,Yes,3,0,1,On-Time,Premium,Off-Peak
ORD096990,CUST2259,Blinkit,26:29.5,29,Beverages,292,"Fast delivery, great service!",5,No,No,26,0,0,On-Time,Medium,Off-Peak
ORD096991,CUST3040,Blinkit,16:29.5,39,Fruits & Vegetables,626,Good quality products.,4,No,No,16,0,0,Slow,High,Off-Peak
ORD096992,CUST6310,Blinkit,51:29.5,29,Fruits & Vegetables,687,Good quality products.,4,No,No,51,0,0,On-Time,High,Off-Peak
ORD096993,CUST6938,Swiggy Instamart,43:29.5,32,Dairy,580,"Easy to order, loved it!",5,No,No,43,0,0,On-Time,High,Off-Peak
ORD096994,CUST7563,JioMart,37:29.5,12,Fruits & Vegetables,297,"Not fresh, disappointed.",2,No,Yes,37,0,1,Express,Medium,Off-Peak
ORD096995,CUST6703,JioMart,43:29.5,54,Fruits & Vegetables,551,Good quality products.,4,Yes,No,43,1,0,Very Late,High,Off-Peak
ORD096996,CUST8826,Blinkit,29:29.5,29,Beverages,918,Excellent experience!,5,No,No,29,0,0,On-Time,High,Off-Peak
ORD096997,CUST8010,JioMart,15:29.5,19,Snacks,425,Delivery person was rude.,2,No,Yes,15,0,1,Express,Medium,Off-Peak
ORD096998,CUST2656,Swiggy Instamart,18:29.5,29,Personal Care,1723,Good quality products.,4,No,No,18,0,0,On-Time,Premium,Evening
ORD096999,CUST1376,Swiggy Instamart,46:29.5,26,Fruits & Vegetables,543,"Easy to order, loved it!",5,No,No,46,0,0,On-Time,High,Off-Peak
ORD097000,CUST3663,JioMart,08:29.5,24,Beverages,475,"Not fresh, disappointed.",2,No,Yes,8,0,1,On-Time,Medium,Morning
ORD097001,CUST9529,JioMart,52:29.5,34,Beverages,476,Wrong item delivered.,1,No,Yes,52,0,1,On-Time,Medium,Off-Peak
ORD097002,CUST9474,Swiggy Instamart,35:29.5,15,Fruits & Vegetables,307,Delivery person was rude.,2,No,Yes,35,0,1,Express,Medium,Off-Peak
ORD097003,CUST4856,Blinkit,18:29.5,22,Fruits & Vegetables,657,"Horrible experience, never ordering again.",1,No,Yes,18,0,1,On-Time,High,Evening
ORD097004,CUST5245,Blinkit,50:29.5,32,Grocery,1081,"Very late delivery, not happy.",2,No,Yes,50,0,1,On-Time,Premium,Off-Peak
ORD097005,CUST8021,Swiggy Instamart,20:29.5,47,Grocery,1145,"Easy to order, loved it!",5,Yes,No,20,1,0,Slow,Premium,Evening
ORD097006,CUST1821,JioMart,08:29.5,9,Snacks,85,Delivery person was rude.,2,No,Yes,8,0,1,Express,Low,Morning
ORD097007,CUST1010,JioMart,55:29.5,26,Snacks,214,Delivery person was rude.,2,No,Yes,55,0,1,On-Time,Medium,Off-Peak
ORD097008,CUST7167,JioMart,37:29.5,39,Personal Care,577,Delivery person was rude.,2,No,Yes,37,0,1,Slow,High,Off-Peak
ORD097009,CUST6653,JioMart,16:29.5,40,Fruits & Vegetables,697,Good quality products.,4,No,No,16,0,0,Slow,High,Off-Peak
ORD097010,CUST6344,JioMart,23:29.5,36,Snacks,153,Packaging could be better.,3,No,No,23,0,0,Slow,Low,Off-Peak
ORD097011,CUST5112,JioMart,07:29.5,22,Dairy,475,Packaging could be better.,3,No,No,7,0,0,On-Time,Medium,Morning
ORD097012,CUST6833,JioMart,26:29.5,27,Beverages,231,"Very late delivery, not happy.",2,No,Yes,26,0,1,On-Time,Medium,Off-Peak
ORD097013,CUST7303,JioMart,33:29.5,23,Dairy,604,"Not fresh, disappointed.",2,No,Yes,33,0,1,On-Time,High,Off-Peak
ORD097014,CUST4275,Blinkit,12:29.5,25,Fruits & Vegetables,115,Items missing from order.,2,No,Yes,12,0,1,On-Time,Low,Lunch
ORD097015,CUST4178,Blinkit,36:29.5,34,Personal Care,1138,Very satisfied with the service.,5,No,No,36,0,0,On-Time,Premium,Off-Peak
ORD097016,CUST6243,JioMart,04:29.5,43,Grocery,910,Very satisfied with the service.,5,Yes,No,4,1,0,Slow,High,Off-Peak
ORD097017,CUST3505,JioMart,15:29.5,24,Grocery,524,Items missing from order.,2,No,Yes,15,0,1,On-Time,High,Off-Peak
ORD097018,CUST6339,Blinkit,34:29.5,8,Dairy,286,Good quality products.,4,No,No,34,0,0,Express,Medium,Off-Peak
ORD097019,CUST3986,Swiggy Instamart,41:29.5,43,Fruits & Vegetables,127,"Horrible experience, never ordering again.",1,Yes,Yes,41,1,1,Slow,Low,Off-Peak
ORD097020,CUST7895,Blinkit,49:29.5,21,Beverages,386,Delivery person was rude.,2,No,Yes,49,0,1,On-Time,Medium,Off-Peak
ORD097021,CUST2234,JioMart,23:29.5,23,Grocery,621,Excellent experience!,5,No,No,23,0,0,On-Time,High,Off-Peak
ORD097022,CUST6195,Blinkit,32:29.5,36,Grocery,904,Excellent experience!,5,No,No,32,0,0,Slow,High,Off-Peak
ORD097023,CUST9980,JioMart,50:29.5,12,Grocery,1148,"Fast delivery, great service!",5,No,No,50,0,0,Express,Premium,Off-Peak
ORD097024,CUST4054,Blinkit,18:29.5,26,Fruits & Vegetables,143,"Fast delivery, great service!",5,No,No,18,0,0,On-Time,Low,Evening
ORD097025,CUST7242,Blinkit,59:29.5,39,Fruits & Vegetables,213,Delivery person was rude.,2,No,Yes,59,0,1,Slow,Medium,Off-Peak
ORD097026,CUST9419,Blinkit,10:29.5,23,Fruits & Vegetables,240,Wrong item delivered.,1,No,Yes,10,0,1,On-Time,Medium,Morning
ORD097027,CUST2570,JioMart,42:29.5,31,Personal Care,1369,Very satisfied with the service.,5,No,No,42,0,0,On-Time,Premium,Off-Peak
ORD097028,CUST1859,Swiggy Instamart,43:29.5,23,Personal Care,896,"Easy to order, loved it!",5,No,No,43,0,0,On-Time,High,Off-Peak
ORD097029,CUST6196,JioMart,50:29.5,16,Beverages,243,"Fast delivery, great service!",5,No,No,50,0,0,Express,Medium,Off-Peak
ORD097030,CUST7981,Swiggy Instamart,38:29.5,8,Dairy,246,Good quality products.,4,No,No,38,0,0,Express,Medium,Off-Peak
ORD097031,CUST3193,Swiggy Instamart,46:29.5,32,Beverages,806,"Easy to order, loved it!",5,No,No,46,0,0,On-Time,High,Off-Peak
ORD097032,CUST6583,Swiggy Instamart,15:29.5,52,Beverages,419,Quick and reliable!,5,Yes,No,15,1,0,Very Late,Medium,Off-Peak
ORD097033,CUST1734,Swiggy Instamart,53:29.5,36,Snacks,317,Excellent experience!,5,No,No,53,0,0,Slow,Medium,Off-Peak
ORD097034,CUST8019,Swiggy Instamart,17:29.5,26,Snacks,151,Items missing from order.,2,No,Yes,17,0,1,On-Time,Low,Off-Peak
ORD097035,CUST7160,Swiggy Instamart,42:29.5,47,Beverages,780,"Very late delivery, not happy.",2,Yes,Yes,42,1,1,Slow,High,Off-Peak
ORD097036,CUST9977,JioMart,33:29.5,31,Beverages,435,Delivery person was rude.,2,No,Yes,33,0,1,On-Time,Medium,Off-Peak
ORD097037,CUST1674,JioMart,17:29.5,19,Grocery,551,"Not fresh, disappointed.",2,No,Yes,17,0,1,Express,High,Off-Peak
ORD097038,CUST4179,Blinkit,49:29.5,27,Fruits & Vegetables,393,Very satisfied with the service.,5,No,No,49,0,0,On-Time,Medium,Off-Peak
ORD097039,CUST7332,Swiggy Instamart,47:29.5,28,Snacks,373,Wrong item delivered.,1,No,Yes,47,0,1,On-Time,Medium,Off-Peak
ORD097040,CUST1847,JioMart,48:29.5,40,Grocery,1497,"Horrible experience, never ordering again.",1,No,Yes,48,0,1,Slow,Premium,Off-Peak
ORD097041,CUST3757,JioMart,15:29.5,33,Snacks,480,Delivery person was rude.,2,No,Yes,15,0,1,On-Time,Medium,Off-Peak
ORD097042,CUST7704,JioMart,33:29.5,21,Fruits & Vegetables,376,Items missing from order.,2,No,Yes,33,0,1,On-Time,Medium,Off-Peak
ORD097043,CUST6188,JioMart,15:29.5,19,Snacks,174,Excellent experience!,5,No,No,15,0,0,Express,Low,Off-Peak
ORD097044,CUST3039,Blinkit,25:29.5,32,Fruits & Vegetables,217,"Easy to order, loved it!",5,No,No,25,0,0,On-Time,Medium,Off-Peak
ORD097045,CUST7261,JioMart,33:29.5,35,Dairy,392,"Fast delivery, great service!",5,No,No,33,0,0,On-Time,Medium,Off-Peak
ORD097046,CUST4749,Blinkit,03:29.5,32,Grocery,670,Delivery person was rude.,2,No,Yes,3,0,1,On-Time,High,Off-Peak
ORD097047,CUST6197,Swiggy Instamart,14:29.5,38,Snacks,434,Packaging could be better.,3,No,No,14,0,0,Slow,Medium,Lunch
ORD097048,CUST4387,Blinkit,47:29.5,14,Snacks,344,Packaging could be better.,3,No,No,47,0,0,Express,Medium,Off-Peak
ORD097049,CUST8850,JioMart,50:29.5,32,Dairy,390,Quick and reliable!,5,No,No,50,0,0,On-Time,Medium,Off-Peak
ORD097050,CUST4150,Swiggy Instamart,07:29.5,28,Personal Care,1571,Quick and reliable!,5,No,No,7,0,0,On-Time,Premium,Morning
ORD097051,CUST3164,Blinkit,41:29.5,28,Fruits & Vegetables,69,"Fast delivery, great service!",5,No,No,41,0,0,On-Time,Low,Off-Peak
ORD097052,CUST4448,Blinkit,44:29.5,12,Fruits & Vegetables,533,Items missing from order.,2,No,Yes,44,0,1,Express,High,Off-Peak
ORD097053,CUST5796,Blinkit,36:29.5,22,Grocery,915,Delivery person was rude.,2,No,Yes,36,0,1,On-Time,High,Off-Peak
ORD097054,CUST3978,JioMart,37:29.5,34,Beverages,237,Very satisfied with the service.,5,No,No,37,0,0,On-Time,Medium,Off-Peak
ORD097055,CUST1906,Swiggy Instamart,25:29.5,17,Beverages,359,"Horrible experience, never ordering again.",1,No,Yes,25,0,1,Express,Medium,Off-Peak
ORD097056,CUST1293,Blinkit,26:29.5,48,Beverages,495,"Easy to order, loved it!",5,Yes,No,26,1,0,Slow,Medium,Off-Peak
ORD097057,CUST1041,JioMart,50:29.5,34,Snacks,286,Quick and reliable!,5,No,No,50,0,0,On-Time,Medium,Off-Peak
ORD097058,CUST5172,Swiggy Instamart,17:29.5,42,Fruits & Vegetables,334,Packaging could be better.,3,Yes,No,17,1,0,Slow,Medium,Off-Peak
ORD097059,CUST9079,Blinkit,05:29.5,21,Dairy,730,Good quality products.,4,No,No,5,0,0,On-Time,High,Off-Peak
ORD097060,CUST7879,Swiggy Instamart,25:29.5,17,Beverages,566,"Fast delivery, great service!",5,No,No,25,0,0,Express,High,Off-Peak
ORD097061,CUST7548,JioMart,33:29.5,48,Dairy,277,Very satisfied with the service.,5,Yes,No,33,1,0,Slow,Medium,Off-Peak
ORD097062,CUST5177,Swiggy Instamart,35:29.5,22,Dairy,796,Quick and reliable!,5,No,No,35,0,0,On-Time,High,Off-Peak
ORD097063,CUST6179,Swiggy Instamart,58:29.5,23,Dairy,541,Packaging could be better.,3,No,No,58,0,0,On-Time,High,Off-Peak
ORD097064,CUST3567,Swiggy Instamart,17:29.5,8,Grocery,483,Quick and reliable!,5,No,No,17,0,0,Express,Medium,Off-Peak
ORD097065,CUST8097,Blinkit,13:29.5,9,Grocery,973,"Very late delivery, not happy.",2,No,Yes,13,0,1,Express,High,Lunch
ORD097066,CUST9250,Blinkit,59:29.5,28,Beverages,302,Packaging could be better.,3,No,No,59,0,0,On-Time,Medium,Off-Peak
ORD097067,CUST1429,Blinkit,53:29.5,24,Snacks,410,Packaging could be better.,3,No,No,53,0,0,On-Time,Medium,Off-Peak
ORD097068,CUST9902,Blinkit,47:29.5,21,Snacks,462,Quick and reliable!,5,No,No,47,0,0,On-Time,Medium,Off-Peak
ORD097069,CUST8610,Blinkit,13:29.5,33,Dairy,266,"Horrible experience, never ordering again.",1,No,Yes,13,0,1,On-Time,Medium,Lunch
ORD097070,CUST4757,Blinkit,19:29.5,37,Beverages,515,Quick and reliable!,5,No,No,19,0,0,Slow,High,Evening
ORD097071,CUST1673,Blinkit,49:29.5,37,Grocery,896,Very satisfied with the service.,5,No,No,49,0,0,Slow,High,Off-Peak
ORD097072,CUST1767,JioMart,42:29.5,28,Personal Care,145,Good quality products.,4,No,No,42,0,0,On-Time,Low,Off-Peak
ORD097073,CUST6344,JioMart,58:29.5,18,Fruits & Vegetables,694,Items missing from order.,2,No,Yes,58,0,1,Express,High,Off-Peak
ORD097074,CUST3696,Swiggy Instamart,32:29.5,28,Personal Care,1059,Items missing from order.,2,No,Yes,32,0,1,On-Time,Premium,Off-Peak
ORD097075,CUST4530,Swiggy Instamart,10:29.5,34,Personal Care,525,"Very late delivery, not happy.",2,No,Yes,10,0,1,On-Time,High,Morning
ORD097076,CUST4599,JioMart,29:29.5,32,Beverages,497,Packaging could be better.,3,No,No,29,0,0,On-Time,Medium,Off-Peak
ORD097077,CUST7258,JioMart,45:29.5,27,Personal Care,1127,"Horrible experience, never ordering again.",1,No,Yes,45,0,1,On-Time,Premium,Off-Peak
ORD097078,CUST4103,Swiggy Instamart,19:29.5,23,Dairy,374,Items missing from order.,2,No,Yes,19,0,1,On-Time,Medium,Evening
ORD097079,CUST2893,JioMart,43:29.5,20,Snacks,380,"Not fresh, disappointed.",2,No,Yes,43,0,1,Express,Medium,Off-Peak
ORD097080,CUST5175,JioMart,07:29.5,36,Grocery,930,Excellent experience!,5,No,No,7,0,0,Slow,High,Morning
ORD097081,CUST6499,JioMart,26:29.5,42,Dairy,724,Quick and reliable!,5,Yes,No,26,1,0,Slow,High,Off-Peak
ORD097082,CUST5433,Swiggy Instamart,54:29.5,17,Beverages,814,"Very late delivery, not happy.",2,No,Yes,54,0,1,Express,High,Off-Peak
ORD097083,CUST7762,Swiggy Instamart,38:29.5,37,Snacks,62,Items missing from order.,2,No,Yes,38,0,1,Slow,Low,Off-Peak
ORD097084,CUST2399,Blinkit,21:29.5,22,Personal Care,1446,"Not fresh, disappointed.",2,No,Yes,21,0,1,On-Time,Premium,Evening
ORD097085,CUST6938,Swiggy Instamart,37:29.5,47,Snacks,468,Wrong item delivered.,1,Yes,Yes,37,1,1,Slow,Medium,Off-Peak
ORD097086,CUST3956,Blinkit,02:29.5,25,Fruits & Vegetables,194,Good quality products.,4,No,No,2,0,0,On-Time,Low,Off-Peak
ORD097087,CUST3979,JioMart,24:29.5,37,Personal Care,615,Items missing from order.,2,No,Yes,24,0,1,Slow,High,Off-Peak
ORD097088,CUST6677,Blinkit,09:29.5,20,Grocery,560,Delivery person was rude.,2,No,Yes,9,0,1,Express,High,Morning
ORD097089,CUST7126,JioMart,21:29.5,34,Snacks,337,"Fast delivery, great service!",5,No,No,21,0,0,On-Time,Medium,Evening
ORD097090,CUST6285,Blinkit,18:29.5,20,Personal Care,219,"Very late delivery, not happy.",2,No,Yes,18,0,1,Express,Medium,Evening
ORD097091,CUST2673,JioMart,33:29.5,32,Snacks,124,Items missing from order.,2,No,Yes,33,0,1,On-Time,Low,Off-Peak
ORD097092,CUST7420,Swiggy Instamart,30:29.5,31,Snacks,209,Good quality products.,4,No,No,30,0,0,On-Time,Medium,Off-Peak
ORD097093,CUST9144,Blinkit,55:29.5,38,Dairy,796,Good quality products.,4,No,No,55,0,0,Slow,High,Off-Peak
ORD097094,CUST6152,Blinkit,04:29.5,34,Dairy,632,Wrong item delivered.,1,No,Yes,4,0,1,On-Time,High,Off-Peak
ORD097095,CUST9026,JioMart,06:29.5,31,Grocery,866,Items missing from order.,2,No,Yes,6,0,1,On-Time,High,Off-Peak
ORD097096,CUST9085,JioMart,07:29.5,23,Snacks,408,Excellent experience!,5,No,No,7,0,0,On-Time,Medium,Morning
ORD097097,CUST8036,Swiggy Instamart,09:29.5,16,Beverages,471,Packaging could be better.,3,No,No,9,0,0,Express,Medium,Morning
ORD097098,CUST2333,Blinkit,07:29.5,20,Beverages,494,Excellent experience!,5,No,No,7,0,0,Express,Medium,Morning
ORD097099,CUST8153,Swiggy Instamart,10:29.5,25,Fruits & Vegetables,315,Good quality products.,4,No,No,10,0,0,On-Time,Medium,Morning
ORD097100,CUST5371,Swiggy Instamart,27:29.5,23,Personal Care,1015,Wrong item delivered.,1,No,Yes,27,0,1,On-Time,Premium,Off-Peak
ORD097101,CUST9196,Swiggy Instamart,39:29.5,44,Dairy,620,Very satisfied with the service.,5,Yes,No,39,1,0,Slow,High,Off-Peak
ORD097102,CUST1973,JioMart,09:29.5,36,Snacks,446,Excellent experience!,5,No,No,9,0,0,Slow,Medium,Morning
ORD097103,CUST5504,Swiggy Instamart,19:29.5,6,Grocery,1021,Quick and reliable!,5,No,No,19,0,0,Express,Premium,Evening
ORD097104,CUST3671,Swiggy Instamart,32:29.5,32,Snacks,425,Excellent experience!,5,No,No,32,0,0,On-Time,Medium,Off-Peak
ORD097105,CUST2902,JioMart,50:29.5,32,Grocery,259,Quick and reliable!,5,No,No,50,0,0,On-Time,Medium,Off-Peak
ORD097106,CUST1175,JioMart,45:29.5,42,Beverages,693,"Not fresh, disappointed.",2,Yes,Yes,45,1,1,Slow,High,Off-Peak
ORD097107,CUST1304,Swiggy Instamart,00:29.5,25,Beverages,975,"Not fresh, disappointed.",2,No,Yes,0,0,1,On-Time,High,Off-Peak
ORD097108,CUST1140,Blinkit,32:29.5,41,Snacks,115,"Very late delivery, not happy.",2,Yes,Yes,32,1,1,Slow,Low,Off-Peak
ORD097109,CUST8013,Blinkit,21:29.5,33,Beverages,191,Wrong item delivered.,1,No,Yes,21,0,1,On-Time,Low,Evening
ORD097110,CUST3052,JioMart,23:29.5,31,Fruits & Vegetables,72,Items missing from order.,2,No,Yes,23,0,1,On-Time,Low,Off-Peak
ORD097111,CUST3026,Swiggy Instamart,42:29.5,31,Beverages,532,"Easy to order, loved it!",5,No,No,42,0,0,On-Time,High,Off-Peak
ORD097112,CUST9990,Blinkit,39:29.5,25,Dairy,719,Good quality products.,4,No,No,39,0,0,On-Time,High,Off-Peak
ORD097113,CUST3821,Blinkit,37:29.5,36,Personal Care,1416,Packaging could be better.,3,No,No,37,0,0,Slow,Premium,Off-Peak
ORD097114,CUST4449,Swiggy Instamart,02:29.5,47,Grocery,1312,Wrong item delivered.,1,Yes,Yes,2,1,1,Slow,Premium,Off-Peak
ORD097115,CUST7042,Blinkit,39:29.5,20,Dairy,738,"Horrible experience, never ordering again.",1,No,Yes,39,0,1,Express,High,Off-Peak
ORD097116,CUST9634,Blinkit,00:29.5,17,Fruits & Vegetables,655,Very satisfied with the service.,5,No,No,0,0,0,Express,High,Off-Peak
ORD097117,CUST7975,JioMart,41:29.5,31,Personal Care,327,"Very late delivery, not happy.",2,No,Yes,41,0,1,On-Time,Medium,Off-Peak
ORD097118,CUST4342,Blinkit,06:29.5,53,Snacks,294,Very satisfied with the service.,5,Yes,No,6,1,0,Very Late,Medium,Off-Peak
ORD097119,CUST7483,Blinkit,13:29.5,30,Beverages,384,Wrong item delivered.,1,No,Yes,13,0,1,On-Time,Medium,Lunch
ORD097120,CUST4915,JioMart,21:29.5,55,Snacks,122,Items missing from order.,2,Yes,Yes,21,1,1,Very Late,Low,Evening
ORD097121,CUST9925,Blinkit,13:29.5,17,Fruits & Vegetables,144,Good quality products.,4,No,No,13,0,0,Express,Low,Lunch
ORD097122,CUST8283,JioMart,35:29.5,36,Grocery,660,"Not fresh, disappointed.",2,No,Yes,35,0,1,Slow,High,Off-Peak
ORD097123,CUST4336,Swiggy Instamart,51:29.5,27,Dairy,418,Excellent experience!,5,No,No,51,0,0,On-Time,Medium,Off-Peak
ORD097124,CUST2415,Blinkit,01:29.5,35,Fruits & Vegetables,612,Delivery person was rude.,2,No,Yes,1,0,1,On-Time,High,Off-Peak
ORD097125,CUST5389,Blinkit,37:29.5,27,Fruits & Vegetables,623,"Easy to order, loved it!",5,No,No,37,0,0,On-Time,High,Off-Peak
ORD097126,CUST9532,JioMart,39:29.5,12,Snacks,94,Good quality products.,4,No,No,39,0,0,Express,Low,Off-Peak
ORD097127,CUST1990,Blinkit,42:29.5,44,Dairy,279,"Not fresh, disappointed.",2,Yes,Yes,42,1,1,Slow,Medium,Off-Peak
ORD097128,CUST5951,Blinkit,23:29.5,35,Grocery,462,Very satisfied with the service.,5,No,No,23,0,0,On-Time,Medium,Off-Peak
ORD097129,CUST5575,JioMart,38:29.5,32,Grocery,260,Quick and reliable!,5,No,No,38,0,0,On-Time,Medium,Off-Peak
ORD097130,CUST6566,Blinkit,51:29.5,53,Grocery,1209,"Fast delivery, great service!",5,Yes,No,51,1,0,Very Late,Premium,Off-Peak
ORD097131,CUST3980,JioMart,32:29.5,35,Snacks,67,"Not fresh, disappointed.",2,No,Yes,32,0,1,On-Time,Low,Off-Peak
ORD097132,CUST7731,Blinkit,37:29.5,32,Beverages,118,Good quality products.,4,No,No,37,0,0,On-Time,Low,Off-Peak
ORD097133,CUST7205,Swiggy Instamart,01:29.5,32,Grocery,420,Good quality products.,4,No,No,1,0,0,On-Time,Medium,Off-Peak
ORD097134,CUST7389,JioMart,26:29.5,22,Beverages,832,Good quality products.,4,No,No,26,0,0,On-Time,High,Off-Peak
ORD097135,CUST5530,Swiggy Instamart,37:29.5,26,Fruits & Vegetables,602,Very satisfied with the service.,5,No,No,37,0,0,On-Time,High,Off-Peak
ORD097136,CUST7011,Swiggy Instamart,16:29.5,43,Fruits & Vegetables,143,"Fast delivery, great service!",5,Yes,No,16,1,0,Slow,Low,Off-Peak
ORD097137,CUST8656,JioMart,28:29.5,22,Snacks,223,Delivery person was rude.,2,No,Yes,28,0,1,On-Time,Medium,Off-Peak
ORD097138,CUST1943,Swiggy Instamart,49:29.5,33,Fruits & Vegetables,356,Items missing from order.,2,No,Yes,49,0,1,On-Time,Medium,Off-Peak
ORD097139,CUST3481,Blinkit,26:29.5,34,Dairy,648,Excellent experience!,5,No,No,26,0,0,On-Time,High,Off-Peak
ORD097140,CUST7696,JioMart,37:29.5,22,Dairy,760,"Fast delivery, great service!",5,No,No,37,0,0,On-Time,High,Off-Peak
ORD097141,CUST2955,Blinkit,46:29.5,28,Dairy,734,Good quality products.,4,No,No,46,0,0,On-Time,High,Off-Peak
ORD097142,CUST6094,Swiggy Instamart,35:29.5,27,Fruits & Vegetables,139,Wrong item delivered.,1,No,Yes,35,0,1,On-Time,Low,Off-Peak
ORD097143,CUST9350,JioMart,41:29.5,34,Snacks,238,Excellent experience!,5,No,No,41,0,0,On-Time,Medium,Off-Peak
ORD097144,CUST1173,Swiggy Instamart,40:29.5,14,Personal Care,955,Good quality products.,4,No,No,40,0,0,Express,High,Off-Peak
ORD097145,CUST5215,Blinkit,52:29.5,39,Snacks,139,Good quality products.,4,No,No,52,0,0,Slow,Low,Off-Peak
ORD097146,CUST1714,JioMart,48:29.5,39,Fruits & Vegetables,658,Items missing from order.,2,No,Yes,48,0,1,Slow,High,Off-Peak
ORD097147,CUST7093,Swiggy Instamart,46:29.5,18,Beverages,600,Packaging could be better.,3,No,No,46,0,0,Express,High,Off-Peak
ORD097148,CUST5310,JioMart,30:29.5,34,Fruits & Vegetables,96,"Fast delivery, great service!",5,No,No,30,0,0,On-Time,Low,Off-Peak
ORD097149,CUST2674,Swiggy Instamart,46:29.5,47,Snacks,106,"Very late delivery, not happy.",2,Yes,Yes,46,1,1,Slow,Low,Off-Peak
ORD097150,CUST3491,Blinkit,46:29.5,27,Grocery,749,Quick and reliable!,5,No,No,46,0,0,On-Time,High,Off-Peak
ORD097151,CUST8941,JioMart,58:29.5,26,Dairy,606,Excellent experience!,5,No,No,58,0,0,On-Time,High,Off-Peak
ORD097152,CUST4642,Swiggy Instamart,19:29.5,46,Snacks,132,Delivery person was rude.,2,Yes,Yes,19,1,1,Slow,Low,Evening
ORD097153,CUST4400,Swiggy Instamart,47:29.5,18,Grocery,583,"Not fresh, disappointed.",2,No,Yes,47,0,1,Express,High,Off-Peak
ORD097154,CUST5700,Blinkit,18:29.5,32,Grocery,336,"Easy to order, loved it!",5,No,No,18,0,0,On-Time,Medium,Evening
ORD097155,CUST7008,JioMart,54:29.5,27,Snacks,204,Quick and reliable!,5,No,No,54,0,0,On-Time,Medium,Off-Peak
ORD097156,CUST1772,Swiggy Instamart,37:29.5,38,Grocery,1089,Delivery person was rude.,2,No,Yes,37,0,1,Slow,Premium,Off-Peak
ORD097157,CUST6939,Blinkit,18:29.5,35,Dairy,638,Wrong item delivered.,1,No,Yes,18,0,1,On-Time,High,Evening
ORD097158,CUST7271,JioMart,26:29.5,13,Fruits & Vegetables,192,Packaging could be better.,3,No,No,26,0,0,Express,Low,Off-Peak
ORD097159,CUST4085,Swiggy Instamart,22:29.5,23,Beverages,642,Very satisfied with the service.,5,No,No,22,0,0,On-Time,High,Evening
